Date,ProductCategory,ProductName,Revenue,CompetitionLevel,MarketingCampaign,CustomerID,Gender,Age,Location,AveragePurchaseAmount
15/04/2021,Fragrances,Perfume,367.56,Medium,None,6459,Female,44,City,155.71
30/03/2022,Fragrances,Perfume,39.55,Medium,Low,6460,Male,64,City,91.87
17/10/2022,Accessories,Necklace,41.3,High,None,6461,Female,43,City,27.81
03/12/2021,Skincare,Cleanser,76.4,Low,None,6462,Female,25,Suburb,138.52
14/03/2021,Skincare,Serum,292.55,Medium,Low,6463,Male,37,Rural,131.7
24/10/2021,Makeup,Lipstick,190.76,Low,Low,6464,Female,25,Rural,60.23
04/03/2022,Fragrances,Body Mist,121.11,Medium,Low,6465,Male,49,Suburb,34.15
25/12/2021,Haircare,Shampoo,18.46,Medium,Low,6466,Female,24,Rural,10.96
25/08/2021,Makeup,Mascara,78.46,Medium,None,6467,Male,19,Rural,187.64
23/03/2022,Haircare,Conditioner,138.48,Medium,Low,6468,Male,52,Rural,177.96
03/11/2022,Makeup,Eyeshadow,267.41,Medium,None,6469,Female,32,City,74.6
05/01/2021,Makeup,Foundation,78.3,Low,Medium,6470,Female,56,Rural,145.54
25/04/2022,Makeup,Foundation,208.11,High,None,6471,Female,38,Suburb,176.16
10/03/2022,Fragrances,Body Mist,55.13,Medium,None,6472,Male,50,Suburb,143.15
06/09/2021,Skincare,Cleanser,460.11,Low,Medium,6473,Male,39,Rural,107.18
20/02/2022,Accessories,Earrings,195.4,Low,None,6474,Male,21,Rural,146.43
18/06/2022,Fragrances,Cologne,98.79,High,Low,6475,Male,53,Rural,40.64
20/11/2021,Accessories,Handbag,257.57,Medium,None,6476,Male,20,Suburb,133.93
24/06/2021,Fragrances,Body Mist,127.9,Medium,None,6477,Female,50,Suburb,187.58
21/04/2022,Accessories,Bracelet,132.13,Medium,Medium,6478,Female,62,Suburb,80.35
28/04/2021,Skincare,Cleanser,97.98,Medium,None,6479,Female,34,Rural,195.71
09/09/2021,Accessories,Necklace,153.01,Medium,None,6480,Male,42,Suburb,176.78
15/02/2022,Makeup,Mascara,66.41,Medium,Medium,6481,Female,62,Suburb,129.11
05/10/2022,Makeup,Eyeshadow,496.21,Medium,None,6482,Female,28,Rural,86.57
14/10/2021,Makeup,Lipstick,395.69,Low,None,6483,Female,19,Suburb,154.09
21/06/2022,Makeup,Lipstick,217.44,Medium,None,6484,Male,61,Suburb,82.77
21/12/2021,Makeup,Eyeshadow,283.95,Medium,Low,6485,Female,28,City,162.21
22/10/2022,Fragrances,Cologne,469.26,Low,None,6486,Female,56,Rural,61.7
28/05/2021,Fragrances,Perfume,18.08,Medium,None,6487,Male,52,Rural,83.5
09/02/2021,Fragrances,Perfume,101.58,Low,None,6488,Male,58,City,139.55
16/06/2021,Skincare,Cleanser,317.92,Low,Low,6489,Male,34,Rural,62.7
12/06/2021,Haircare,Conditioner,26.8,High,Low,6490,Male,48,City,37.53
04/04/2022,Fragrances,Cologne,368.87,Medium,None,6491,Female,64,Suburb,10.71
10/09/2021,Makeup,Foundation,433.69,High,Low,6492,Male,53,City,131.37
08/01/2021,Accessories,Necklace,87.89,High,Low,6493,Male,44,City,139.36
18/04/2021,Accessories,Handbag,362.08,Low,Medium,6494,Male,62,Rural,112.61
10/10/2022,Fragrances,Cologne,230.93,Low,Medium,6495,Female,65,Rural,77.62
05/02/2021,Skincare,Moisturizer,232.33,Medium,None,6496,Female,24,Suburb,44.85
19/02/2022,Accessories,Handbag,101.98,Medium,None,6497,Male,48,City,29.89
28/08/2021,Fragrances,Body Mist,123.75,High,Low,6498,Male,50,Rural,34.61
10/11/2022,Accessories,Necklace,52.92,Medium,None,6499,Female,63,Rural,80.3
15/11/2021,Skincare,Cleanser,301.38,Medium,None,6500,Female,38,City,136.98
21/08/2021,Accessories,Handbag,110.79,Low,High,6501,Male,23,City,185.49
22/12/2022,Makeup,Eyeshadow,101.28,Low,Low,6502,Female,20,Rural,83.98
08/05/2021,Haircare,Conditioner,41.02,Medium,None,6503,Male,32,City,151.61
12/10/2022,Haircare,Styling Gel,35.44,Medium,None,6504,Female,47,Suburb,191.8
17/07/2022,Accessories,Earrings,231.53,Medium,None,6505,Female,20,City,142.04
29/12/2021,Haircare,Styling Gel,355.45,High,Low,6506,Female,58,City,194.75
15/02/2021,Haircare,Shampoo,22.9,Low,Low,6507,Female,36,City,169.11
02/11/2021,Fragrances,Body Mist,300.72,Low,Low,6508,Male,29,Rural,157.02
23/11/2021,Makeup,Eyeshadow,115.34,Low,None,6509,Male,48,Suburb,61.04
06/10/2021,Skincare,Serum,502.42,Low,Low,6510,Female,29,Rural,147.27
14/05/2022,Fragrances,Perfume,106.01,High,Low,6511,Male,60,Rural,81.23
08/06/2021,Skincare,Cleanser,348.76,Medium,None,6512,Female,64,Suburb,102.95
16/03/2022,Skincare,Cleanser,114.78,Medium,Low,6513,Male,36,Suburb,37.33
29/06/2022,Haircare,Conditioner,22.35,Low,Medium,6514,Male,20,City,36.48
08/10/2022,Skincare,Moisturizer,293.93,Low,Medium,6515,Female,23,Rural,174.72
07/03/2021,Fragrances,Cologne,108.88,Low,None,6516,Female,51,City,22.82
01/09/2022,Haircare,Shampoo,85.16,Low,High,6517,Male,63,Rural,28.57
06/05/2021,Makeup,Eyeshadow,448.96,Low,Low,6518,Male,50,City,193.13
17/11/2022,Makeup,Lipstick,113.12,Medium,High,6519,Male,43,City,148.13
01/12/2021,Makeup,Mascara,325.11,Medium,None,6520,Female,26,Rural,51.1
21/07/2022,Skincare,Sunscreen,297.77,Low,Low,6521,Male,39,Rural,145.31
20/09/2022,Skincare,Moisturizer,336.81,High,None,6522,Male,45,City,49.01
16/07/2022,Fragrances,Body Mist,200.77,Low,Medium,6523,Male,45,City,106.28
01/05/2022,Skincare,Moisturizer,285.64,Low,Low,6524,Female,29,Rural,161.92
09/04/2022,Haircare,Hair Oil,23.95,Medium,None,6525,Male,50,Suburb,176.88
15/05/2022,Skincare,Moisturizer,83.99,Medium,None,6526,Male,21,City,25.28
14/06/2021,Skincare,Sunscreen,227.67,Medium,Medium,6527,Male,43,City,172.03
16/09/2022,Haircare,Conditioner,295.22,Medium,Low,6528,Female,26,City,78.23
09/03/2022,Fragrances,Cologne,53.56,Low,Medium,6529,Female,34,Suburb,18.41
04/10/2022,Accessories,Earrings,139.42,Low,None,6530,Male,60,Rural,157.4
23/10/2022,Haircare,Styling Gel,105.34,Low,Low,6531,Male,37,Suburb,162.43
20/01/2022,Makeup,Eyeshadow,236.66,Medium,Medium,6532,Male,23,Suburb,35.56
19/05/2022,Accessories,Handbag,120.75,Medium,Low,6533,Male,27,Rural,174.63
25/03/2021,Accessories,Bracelet,53.77,Medium,Low,6534,Male,51,Suburb,161.6
13/07/2022,Haircare,Conditioner,352.31,Medium,Low,6535,Female,40,Rural,137.62
15/03/2021,Makeup,Foundation,57.82,Low,Medium,6536,Female,32,Rural,121.73
27/12/2021,Accessories,Necklace,164.25,Low,High,6537,Male,48,Rural,92.4
05/04/2022,Accessories,Necklace,101.56,Low,None,6538,Male,20,Suburb,161.99
23/07/2021,Makeup,Lipstick,309.2,Medium,None,6539,Female,59,Suburb,109.72
20/11/2022,Accessories,Handbag,21.25,Low,None,6540,Female,35,City,146.94
09/03/2021,Fragrances,Body Mist,403.03,High,None,6541,Male,58,Rural,171.4
16/10/2022,Skincare,Serum,448.14,Low,Medium,6542,Female,40,Rural,137.37
24/11/2022,Makeup,Eyeshadow,90.89,Medium,Low,6543,Male,32,City,172.79
12/01/2021,Skincare,Moisturizer,115.49,High,Low,6544,Female,64,Rural,145.79
31/07/2022,Haircare,Styling Gel,109.93,Low,Medium,6545,Male,31,Suburb,117.84
12/09/2022,Makeup,Foundation,461.04,Low,Medium,6546,Female,29,City,157.89
16/09/2021,Skincare,Serum,114.91,Low,None,6547,Male,63,City,93.18
04/05/2022,Accessories,Necklace,91.62,High,Low,6548,Male,33,Rural,135.07
22/06/2021,Fragrances,Cologne,35.11,High,None,6549,Male,23,Suburb,187.14
23/09/2021,Haircare,Shampoo,221.32,Low,High,6550,Female,26,Suburb,102.22
26/06/2021,Makeup,Eyeshadow,251.63,High,Low,6551,Male,33,City,86.3
02/03/2022,Makeup,Lipstick,352.26,Low,Medium,6552,Male,39,Rural,147.09
02/02/2022,Fragrances,Perfume,466.25,Medium,Low,6553,Male,47,Rural,97.73
18/09/2021,Fragrances,Perfume,100.15,High,Low,6554,Female,40,Rural,181.18
29/10/2022,Fragrances,Perfume,37.16,Medium,Low,6555,Female,53,Rural,149
24/11/2021,Skincare,Cleanser,158.49,Low,None,6556,Male,31,Suburb,164.21
01/08/2022,Haircare,Hair Oil,156.45,Medium,Low,6557,Male,38,Rural,85.37
01/03/2021,Fragrances,Body Mist,236.52,Medium,Medium,6558,Female,56,City,178.3
04/02/2021,Skincare,Moisturizer,408.37,Low,Medium,6559,Female,26,Suburb,195.26
25/06/2022,Fragrances,Cologne,472.21,Medium,Low,6560,Male,27,Rural,119.83
14/06/2022,Fragrances,Perfume,334.55,Medium,Low,6561,Male,45,Suburb,59.1
16/08/2021,Makeup,Foundation,53.56,Medium,Low,6562,Male,57,Rural,59.74
30/01/2021,Haircare,Conditioner,401.17,Medium,Low,6563,Male,35,Suburb,21.32
07/09/2021,Skincare,Moisturizer,417.06,Medium,Low,6564,Female,42,Rural,59.46
18/05/2021,Accessories,Necklace,90.76,Low,Low,6565,Female,45,City,121.78
11/09/2022,Skincare,Cleanser,181.24,Low,Low,6566,Female,65,Suburb,39.09
26/03/2021,Makeup,Mascara,234.07,Medium,None,6567,Male,61,Rural,147.54
18/10/2021,Fragrances,Cologne,96.65,Low,Low,6568,Female,30,Rural,32.14
24/05/2022,Makeup,Eyeshadow,18.19,Low,Low,6569,Male,57,Rural,167.33
28/02/2022,Makeup,Lipstick,390.33,Low,None,6570,Male,29,Suburb,182.91
16/05/2021,Fragrances,Body Mist,503.6,Low,Low,6571,Female,18,Rural,53.78
06/07/2021,Makeup,Eyeshadow,287.62,Medium,Low,6572,Male,61,Suburb,169
10/02/2021,Makeup,Eyeshadow,457.77,Medium,High,6573,Male,31,City,195.41
19/04/2022,Makeup,Foundation,132.31,Medium,Low,6574,Female,26,Suburb,53.85
29/11/2022,Skincare,Cleanser,88.53,Low,High,6575,Female,24,City,27.75
17/03/2022,Haircare,Styling Gel,203.82,Medium,None,6576,Female,25,City,65.14
24/08/2022,Accessories,Handbag,196.49,Low,Low,6577,Female,44,Suburb,142.85
09/02/2022,Makeup,Lipstick,181.91,Medium,Low,6578,Male,57,Rural,107.33
10/12/2021,Haircare,Hair Oil,137.51,Low,Low,6579,Male,31,Rural,161.28
05/03/2021,Skincare,Cleanser,287.57,Medium,Low,6580,Male,48,Rural,108.19
25/10/2022,Haircare,Styling Gel,214.79,Medium,High,6581,Male,61,City,166.88
29/09/2022,Accessories,Bracelet,79.26,Low,Low,6582,Female,56,City,103.21
06/09/2022,Accessories,Earrings,100.75,Medium,None,6583,Male,32,City,12.92
27/07/2021,Makeup,Lipstick,89.61,Medium,None,6584,Male,29,City,72.73
12/01/2022,Accessories,Earrings,75.51,Low,None,6585,Male,47,Suburb,73.91
24/03/2022,Fragrances,Body Mist,44.15,Medium,Medium,6586,Female,45,Rural,31.57
01/07/2021,Accessories,Handbag,407.43,Medium,Low,6587,Male,42,Rural,70.71
09/06/2022,Haircare,Shampoo,144.57,Low,None,6588,Male,24,City,84.24
09/08/2022,Makeup,Foundation,221.14,Medium,Low,6589,Male,58,Rural,69.49
03/07/2022,Makeup,Eyeshadow,184.23,Low,Medium,6590,Female,44,Rural,46.98
07/12/2021,Fragrances,Perfume,44.64,Low,High,6591,Female,20,Suburb,166.12
09/07/2021,Fragrances,Body Mist,279.94,Low,High,6592,Male,50,Rural,35.93
12/04/2022,Haircare,Styling Gel,390.67,Medium,Low,6593,Female,44,Suburb,129.93
20/03/2021,Makeup,Lipstick,175.06,High,None,6594,Female,38,Rural,168.85
26/12/2022,Fragrances,Body Mist,82.12,Medium,Low,6595,Female,63,City,131.64
09/04/2021,Accessories,Earrings,417.86,Low,None,6596,Male,38,Rural,16.43
12/05/2022,Makeup,Eyeshadow,128.3,Low,High,6597,Male,50,Suburb,161.51
25/11/2021,Makeup,Eyeshadow,185.51,Low,None,6598,Male,51,Suburb,56.65
05/02/2022,Skincare,Sunscreen,171.54,Medium,None,6599,Male,29,Rural,172.43
12/09/2021,Skincare,Cleanser,514.2,Medium,None,6600,Female,45,Rural,93.2
09/12/2022,Accessories,Necklace,62.03,Low,Medium,6601,Female,30,Rural,12.4
27/06/2021,Fragrances,Perfume,53.38,Medium,Low,6602,Female,64,City,109.87
22/05/2021,Fragrances,Perfume,193.49,Medium,Low,6603,Male,48,Rural,133.45
15/10/2021,Fragrances,Perfume,496.36,Low,Low,6604,Male,29,Rural,32.01
29/01/2021,Haircare,Shampoo,197.61,Low,None,6605,Male,22,City,92.25
27/09/2022,Makeup,Eyeshadow,583.9,Medium,Low,6606,Male,38,Rural,102.72
01/06/2022,Makeup,Foundation,62.4,Medium,Low,6607,Female,31,Suburb,119.88
04/04/2021,Haircare,Styling Gel,164.34,Medium,None,6608,Female,38,Suburb,150.16
25/09/2021,Makeup,Foundation,111.26,Medium,Medium,6609,Female,27,City,146.8
17/12/2021,Fragrances,Perfume,539.93,Medium,None,6610,Female,49,Rural,150.26
14/12/2022,Fragrances,Body Mist,112.6,Low,None,6611,Male,18,Rural,23.65
22/09/2022,Makeup,Lipstick,486.37,Low,High,6612,Female,64,City,156.07
03/10/2022,Haircare,Conditioner,445.85,Low,Low,6613,Male,49,Rural,116.51
07/06/2022,Accessories,Earrings,72.95,High,None,6614,Male,39,City,99.07
02/11/2022,Makeup,Eyeshadow,188.74,Medium,None,6615,Female,64,Rural,83.69
02/06/2022,Accessories,Earrings,202.18,Low,None,6616,Female,61,Suburb,169.22
25/01/2021,Skincare,Serum,19.68,Low,None,6617,Male,59,Rural,115.35
28/06/2022,Skincare,Serum,29.74,Medium,Low,6618,Male,19,City,181.06
11/11/2022,Fragrances,Cologne,374.82,Medium,High,6619,Female,27,Rural,14.34
23/01/2022,Skincare,Moisturizer,44.19,Medium,Low,6620,Female,35,Suburb,141.79
27/03/2021,Accessories,Necklace,140.93,Medium,High,6621,Male,43,City,154.83
18/01/2021,Makeup,Foundation,23.17,Low,Medium,6622,Female,33,City,98.48
16/01/2022,Haircare,Styling Gel,205.66,Medium,High,6623,Male,60,City,150.48
07/06/2021,Haircare,Styling Gel,97.7,Low,High,6624,Female,43,Rural,63.67
02/09/2021,Haircare,Hair Oil,158.46,Medium,Low,6625,Female,20,Suburb,160.34
07/08/2021,Fragrances,Body Mist,451.47,Medium,High,6626,Female,65,Suburb,96.63
18/10/2022,Accessories,Bracelet,321.35,Medium,None,6627,Female,39,Suburb,172.1
04/10/2021,Makeup,Eyeshadow,163.53,Low,Low,6628,Male,25,Suburb,127.94
10/05/2022,Accessories,Bracelet,52.52,Medium,Low,6629,Male,33,City,154.5
16/12/2021,Accessories,Bracelet,136.86,Medium,Medium,6630,Male,52,Suburb,175.49
29/04/2021,Accessories,Handbag,30.22,Low,None,6631,Male,29,Suburb,23.66
28/11/2021,Makeup,Eyeshadow,266.92,Low,High,6632,Female,64,City,104.85
04/07/2022,Skincare,Cleanser,151.67,Low,Medium,6633,Male,34,City,172.96
11/06/2021,Haircare,Shampoo,45.95,Medium,Low,6634,Female,38,Suburb,158.05
31/01/2022,Fragrances,Body Mist,52.66,Low,Low,6635,Female,29,Suburb,149.42
11/06/2022,Makeup,Lipstick,380.51,Low,None,6636,Male,19,City,72.29
22/07/2022,Haircare,Shampoo,146.1,Medium,Medium,6637,Male,65,Rural,83
28/01/2022,Makeup,Eyeshadow,100.84,Low,Low,6638,Male,63,Suburb,185.97
22/10/2021,Haircare,Shampoo,135.34,Medium,Medium,6639,Female,45,City,111.35
22/02/2022,Makeup,Eyeshadow,304.36,Medium,None,6640,Female,37,City,167.5
08/12/2022,Accessories,Earrings,568.54,Low,High,6641,Female,29,Suburb,74.36
01/12/2022,Fragrances,Cologne,173.48,Low,Low,6642,Female,40,City,85.98
12/08/2021,Accessories,Handbag,506.55,Medium,None,6643,Female,47,Rural,139.53
28/12/2022,Skincare,Serum,54.77,Low,Medium,6644,Female,64,Suburb,105.69
15/01/2021,Makeup,Mascara,135.26,Medium,Low,6645,Male,46,Suburb,135.41
14/08/2021,Haircare,Conditioner,692.01,Low,High,6646,Male,43,City,128.93
06/12/2022,Fragrances,Body Mist,78.62,Medium,Low,6647,Male,19,Suburb,68.3
22/07/2021,Makeup,Lipstick,185.93,Medium,Medium,6648,Female,47,City,91.38
13/12/2022,Makeup,Foundation,79.87,Medium,High,6649,Female,57,Rural,106.55
31/08/2021,Skincare,Cleanser,187.08,Low,None,6650,Male,50,City,137.91
03/04/2021,Haircare,Styling Gel,222.32,Low,Low,6651,Male,50,Suburb,71.82
29/08/2022,Skincare,Cleanser,119.65,Medium,None,6652,Male,61,City,62.44
14/07/2022,Makeup,Eyeshadow,479.85,Low,Low,6653,Male,41,City,163.46
01/01/2022,Makeup,Eyeshadow,47.42,Medium,None,6654,Female,39,Rural,156.79
14/10/2022,Accessories,Bracelet,93.68,High,None,6655,Male,20,Rural,104.09
02/04/2022,Makeup,Lipstick,216.3,Medium,Low,6656,Female,20,Suburb,123.81
23/04/2021,Haircare,Hair Oil,247.74,Low,None,6657,Male,31,Suburb,108.72
07/05/2022,Skincare,Cleanser,84.61,Low,Low,6658,Male,34,Rural,53.73
10/02/2022,Haircare,Shampoo,144.36,High,Low,6659,Female,21,Suburb,166.85
25/01/2022,Fragrances,Perfume,19.14,Low,High,6660,Male,26,Suburb,131.75
28/03/2022,Accessories,Necklace,320.04,High,None,6661,Female,33,City,135.94
02/01/2021,Fragrances,Cologne,105.08,Medium,Low,6662,Male,59,Rural,42.29
05/08/2021,Accessories,Handbag,587.44,High,None,6663,Female,28,Suburb,167.4
10/11/2021,Skincare,Serum,175.32,Medium,None,6664,Female,62,City,16.83
09/09/2022,Haircare,Conditioner,205.15,Medium,Low,6665,Female,51,Rural,160.57
30/06/2022,Fragrances,Cologne,43.82,Low,Medium,6666,Male,54,City,95.92
03/04/2022,Accessories,Handbag,152.09,Medium,High,6667,Male,60,Rural,170.69
30/07/2021,Accessories,Earrings,22.57,Medium,None,6668,Male,26,Rural,41.7
06/05/2022,Accessories,Earrings,408.65,Medium,High,6669,Female,28,City,70.35
20/08/2021,Haircare,Conditioner,309.36,Medium,Low,6670,Female,34,Suburb,44.96
06/07/2022,Haircare,Hair Oil,226.98,Medium,High,6671,Male,44,Rural,175.69
13/12/2021,Accessories,Necklace,43.69,High,Low,6672,Female,57,Suburb,103.32
18/06/2021,Fragrances,Cologne,222.05,Medium,High,6673,Male,21,City,140.98
18/07/2022,Fragrances,Body Mist,98.5,High,None,6674,Male,33,Suburb,97.9
06/03/2022,Fragrances,Cologne,119.86,Low,Low,6675,Male,26,City,44.99
12/02/2022,Fragrances,Body Mist,55.24,Medium,Medium,6676,Female,57,City,44.94
03/02/2022,Accessories,Necklace,26.94,Low,Medium,6677,Female,37,City,125.55
04/06/2022,Skincare,Moisturizer,227.35,Medium,Low,6678,Female,57,City,163.41
30/03/2021,Makeup,Eyeshadow,74.55,Low,None,6679,Female,36,Suburb,17.6
01/08/2021,Fragrances,Perfume,369.48,Low,None,6680,Female,35,Rural,67.28
21/09/2022,Makeup,Eyeshadow,157.03,Low,None,6681,Male,54,Suburb,145.39
29/04/2022,Skincare,Moisturizer,117.35,Medium,High,6682,Male,46,Suburb,175.07
22/11/2021,Skincare,Cleanser,117.74,Low,None,6683,Male,43,City,135.95
30/04/2022,Makeup,Foundation,392.14,Medium,None,6684,Male,48,Suburb,88.36
24/09/2022,Skincare,Moisturizer,394.28,Medium,None,6685,Male,27,Rural,79.71
20/01/2021,Haircare,Shampoo,319.95,Medium,None,6686,Male,26,Rural,195.01
22/03/2022,Accessories,Earrings,251.33,Medium,Low,6687,Male,51,City,124.61
30/12/2022,Fragrances,Perfume,431.93,Medium,Low,6688,Female,30,City,78.24
31/12/2021,Fragrances,Cologne,42.99,Medium,Low,6689,Female,46,Suburb,107.5
19/04/2021,Makeup,Lipstick,114.28,Low,High,6690,Female,58,Suburb,127.81
13/08/2022,Skincare,Moisturizer,97.02,Medium,None,6691,Female,24,Rural,195.4
19/07/2022,Skincare,Sunscreen,216.02,Medium,None,6692,Male,41,Rural,82.53
19/01/2021,Accessories,Earrings,95.2,Medium,High,6693,Female,33,Suburb,192
24/12/2021,Haircare,Shampoo,62.85,Medium,Low,6694,Female,36,Suburb,86.31
19/12/2021,Makeup,Lipstick,80.19,High,Low,6695,Female,47,Suburb,122.61
08/08/2022,Accessories,Necklace,44.18,High,None,6696,Male,50,Suburb,131
31/05/2021,Haircare,Styling Gel,101.67,Medium,None,6697,Male,50,Rural,90.74
27/01/2021,Skincare,Serum,202.17,Low,Low,6698,Male,34,City,84.97
27/03/2022,Makeup,Mascara,27.76,Medium,Low,6699,Female,43,City,88.79
04/07/2021,Haircare,Hair Oil,185.08,Low,High,6700,Male,50,Suburb,71.7
05/06/2021,Makeup,Foundation,233.55,Low,Medium,6701,Female,22,City,126.5
18/08/2022,Fragrances,Perfume,93.15,Low,Medium,6702,Male,46,City,146.02
17/02/2022,Skincare,Serum,148.39,Low,Medium,6703,Female,63,City,184.26
23/02/2022,Skincare,Sunscreen,146.86,Low,None,6704,Female,52,City,161.55
12/11/2021,Makeup,Eyeshadow,73.92,Medium,Low,6705,Female,43,Rural,175.85
16/02/2022,Accessories,Bracelet,79.06,Low,High,6706,Male,56,City,113.6
21/01/2021,Fragrances,Cologne,28.52,Medium,High,6707,Female,35,City,63.64
04/01/2022,Makeup,Mascara,302.78,Medium,Low,6708,Female,44,Suburb,190.69
29/06/2021,Makeup,Foundation,178.97,Medium,High,6709,Male,39,Rural,195.78
21/01/2022,Makeup,Lipstick,332.95,Medium,Low,6710,Male,61,City,183.36
12/07/2021,Fragrances,Cologne,409.19,Low,Medium,6711,Female,21,Suburb,167.84
26/04/2021,Accessories,Handbag,429,Medium,Low,6712,Female,52,Suburb,197.89
22/06/2022,Accessories,Handbag,146.59,Medium,High,6713,Female,45,City,155.78
24/08/2021,Skincare,Moisturizer,102.89,Medium,None,6714,Male,61,Rural,175.07
18/03/2021,Makeup,Eyeshadow,100.58,Medium,Low,6715,Male,32,City,49.68
06/06/2022,Makeup,Mascara,221.59,Medium,Low,6716,Female,62,Suburb,152.1
09/05/2021,Fragrances,Body Mist,373.67,Medium,Medium,6717,Female,22,Rural,83.19
25/06/2021,Haircare,Shampoo,133.42,High,Low,6718,Female,54,Suburb,158.33
20/06/2021,Makeup,Eyeshadow,187.63,Medium,Low,6719,Female,53,Suburb,46.5
12/04/2021,Haircare,Hair Oil,239,High,None,6720,Female,38,Suburb,71.82
12/03/2022,Skincare,Cleanser,225.51,Low,None,6721,Female,37,City,170.87
18/08/2021,Fragrances,Cologne,537.62,Low,Low,6722,Male,18,Rural,13.2
03/09/2022,Accessories,Necklace,215.6,Medium,None,6723,Female,55,Suburb,54.41
11/07/2022,Fragrances,Perfume,47.1,Low,Low,6724,Female,30,Rural,195.95
17/03/2021,Accessories,Bracelet,225.19,Low,Medium,6725,Female,60,Rural,71.21
19/10/2022,Accessories,Necklace,41.09,Medium,Low,6726,Female,61,Rural,179.4
17/08/2021,Haircare,Conditioner,45.56,Medium,High,6727,Male,53,Rural,25.77
13/03/2021,Accessories,Earrings,180.17,Medium,Low,6728,Female,37,Suburb,55.77
20/04/2022,Skincare,Sunscreen,57.7,Medium,Low,6729,Female,21,City,32.6
23/12/2022,Makeup,Eyeshadow,129.16,High,None,6730,Male,62,Suburb,81.97
29/03/2021,Haircare,Hair Oil,60.26,Medium,Low,6731,Female,38,City,59.82
07/04/2022,Accessories,Earrings,212.88,Low,None,6732,Female,42,City,165.12
19/08/2022,Makeup,Mascara,456.4,Medium,None,6733,Female,50,Suburb,46.59
06/02/2022,Makeup,Mascara,411.12,Medium,Low,6734,Male,60,Suburb,94.82
17/09/2021,Haircare,Conditioner,533.29,High,Low,6735,Male,54,City,147.8
05/07/2022,Makeup,Lipstick,434.97,Medium,None,6736,Male,19,Rural,95.66
27/11/2021,Haircare,Shampoo,134,Medium,None,6737,Female,36,Suburb,143.54
02/05/2021,Skincare,Serum,132.37,Medium,Medium,6738,Female,35,Rural,197.36
13/06/2022,Haircare,Shampoo,181.7,Low,Medium,6739,Female,21,City,106.07
04/05/2021,Fragrances,Perfume,279.13,Medium,Medium,6740,Female,65,Rural,193.66
19/03/2022,Skincare,Moisturizer,357.29,Medium,High,6741,Female,59,City,151.29
23/11/2022,Fragrances,Perfume,127.71,Medium,High,6742,Male,64,Suburb,56.23
03/05/2022,Skincare,Cleanser,64.48,Medium,Low,6743,Male,33,Suburb,41.79
31/10/2022,Makeup,Foundation,120.27,Medium,None,6744,Male,37,City,150.85
07/12/2022,Fragrances,Perfume,281.17,Medium,None,6745,Male,53,Suburb,165.72
